ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,ACCOUNT_LENGTH
5090644,1,F,Y,N,0,180000.0,Commercial associate,NO GED,Married,Municipal apartment,Cleaning staff,2.0,57.0,24.0,57
5090645,1,F,N,Y,0,144000.0,Pensioner,NO GED,Single / not married,Rented apartment,not_specified,1.0,60.0,0.0,39
5090648,0,F,Y,Y,0,135000.0,State servant,NO GED,Married,House / apartment,Managers,2.0,41.0,14.0,57
5090649,0,F,Y,Y,0,135000.0,State servant,NO GED,Married,House / apartment,Managers,2.0,41.0,14.0,36
5090650,1,M,N,Y,0,252000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,15
5090651,1,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,Core staff,3.0,30.0,4.0,20
5090652,1,F,N,Y,0,225000.0,Commercial associate,NO GED,Separated,House / apartment,not_specified,1.0,57.0,5.0,24
5090653,1,M,Y,Y,0,162000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,2.0,29.0,3.0,31
5090655,0,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,2.0,32.0,2.0,5
5090656,1,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,2.0,32.0,2.0,54
5090657,1,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,2.0,32.0,2.0,29
5090659,1,F,Y,N,0,247500.0,State servant,Higher education,Single / not married,House / apartment,Managers,1.0,46.0,11.0,10
5090660,1,M,Y,N,0,126000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,55.0,1.0,43
5090661,1,F,Y,N,0,112500.0,State servant,NO GED,Married,House / apartment,High skill tech staff,2.0,60.0,11.0,28
5090666,1,F,N,Y,0,346500.0,Commercial associate,Higher education,Separated,House / apartment,not_specified,1.0,41.0,7.0,23
5090668,1,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,Accountants,2.0,41.0,7.0,21
5090669,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,49.0,5.0,43
5090670,0,F,Y,N,0,112500.0,Pensioner,Higher education,Married,House / apartment,not_specified,2.0,59.0,0.0,5
5090673,1,F,N,N,0,103500.0,Pensioner,Higher education,Married,House / apartment,not_specified,2.0,59.0,0.0,53
5090674,1,F,N,N,2,67500.0,Working,NO GED,Married,Municipal apartment,Core staff,4.0,38.0,1.0,4
5090675,1,F,N,N,1,36000.0,Working,NO GED,Married,Rented apartment,Laborers,3.0,36.0,15.0,21
5090678,1,F,N,N,2,315000.0,Commercial associate,Higher education,Married,House / apartment,Managers,4.0,35.0,1.0,25
5090679,1,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,50.0,15.0,48
5090680,0,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,40.0,17.0,7
5090681,1,M,N,Y,1,126000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,3.0,35.0,6.0,9
5090682,1,M,N,N,2,135000.0,Working,NO GED,Married,House / apartment,Managers,4.0,25.0,6.0,16
5090683,1,F,N,Y,0,126000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,62.0,0.0,27
5090685,1,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,Managers,2.0,34.0,12.0,24
5090687,1,M,N,Y,0,270000.0,Working,NO GED,Single / not married,House / apartment,Core staff,1.0,40.0,9.0,39
5090689,0,F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,Core staff,2.0,36.0,6.0,9
5090690,1,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,Sales staff,2.0,31.0,7.0,56
5090691,1,F,Y,N,0,112500.0,State servant,NO GED,Married,House / apartment,Core staff,2.0,32.0,1.0,7
5090695,1,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,Sales staff,2.0,44.0,1.0,31
5090696,0,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,Sales staff,2.0,44.0,1.0,11
5090697,1,F,N,Y,1,247500.0,Commercial associate,NO GED,Married,House / apartment,Accountants,3.0,30.0,3.0,31
5090698,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Security staff,2.0,55.0,3.0,28
5090701,1,F,N,N,0,594000.0,Pensioner,Higher education,Single / not married,Municipal apartment,not_specified,1.0,48.0,0.0,3
5090702,1,F,Y,Y,1,202500.0,State servant,NO GED,Married,House / apartment,Sales staff,3.0,37.0,7.0,55
5090703,1,F,N,N,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1.0,37.0,1.0,6
5090704,1,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,not_specified,1.0,64.0,0.0,13
5090705,0,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,not_specified,1.0,64.0,0.0,3
5090707,1,F,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,Accountants,1.0,33.0,1.0,18
5090708,1,F,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,Accountants,1.0,33.0,1.0,11
5090712,1,F,Y,N,2,90000.0,Working,NO GED,Married,House / apartment,High skill tech staff,4.0,36.0,10.0,31
5090713,1,F,Y,N,2,90000.0,Working,NO GED,Married,House / apartment,High skill tech staff,4.0,36.0,10.0,44
5090714,1,M,Y,N,0,144000.0,Working,NO GED,Married,House / apartment,Drivers,2.0,40.0,2.0,11
5090715,1,F,N,N,0,67500.0,Working,NO GED,Married,House / apartment,Cooking staff,2.0,43.0,1.0,40
5090719,1,F,N,N,0,234000.0,Working,NO GED,Widow,House / apartment,Laborers,1.0,60.0,28.0,48
5090720,1,F,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,17
5090722,1,F,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,57
5090724,0,M,Y,Y,0,180000.0,Working,NO GED,Single / not married,With parents,Drivers,1.0,23.0,2.0,2
5090726,1,F,N,Y,1,117000.0,Working,NO GED,Widow,House / apartment,not_specified,2.0,47.0,1.0,34
5090729,1,M,Y,Y,2,360000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,4.0,34.0,6.0,28
5090730,1,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,Core staff,3.0,35.0,0.0,35
5090731,1,M,Y,Y,1,171000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,34.0,6.0,25
5090732,1,M,Y,Y,1,171000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,34.0,6.0,7
5090733,1,F,N,Y,0,171000.0,Working,NO GED,Married,House / apartment,Cooking staff,2.0,47.0,22.0,5
5090734,1,F,N,N,0,67500.0,Commercial associate,NO GED,Married,With parents,Laborers,2.0,42.0,1.0,7
5090735,1,F,N,N,0,135000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,38.0,8.0,24
5090736,1,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,Laborers,1.0,54.0,13.0,12
5090737,1,F,N,N,0,225000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,52.0,10.0,55
5090738,1,F,N,N,0,225000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,52.0,10.0,30
5090739,0,F,Y,Y,2,337500.0,Commercial associate,Higher education,Married,House / apartment,Core staff,4.0,38.0,1.0,33
5090740,1,F,N,Y,0,45000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,3
5090741,1,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,Core staff,3.0,30.0,10.0,27
5090743,1,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,not_specified,2.0,62.0,0.0,40
5090744,0,M,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,33.0,4.0,9
5090745,1,M,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,33.0,4.0,27
5090746,1,F,N,N,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,9
5090748,1,F,N,N,0,112500.0,Pensioner,NO GED,Single / not married,Rented apartment,not_specified,1.0,64.0,0.0,7
5090751,1,M,N,N,0,117000.0,Working,NO GED,Single / not married,House / apartment,Low-skill Laborers,1.0,40.0,10.0,23
5090752,1,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,Managers,2.0,36.0,4.0,27
5090754,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,not_specified,2.0,37.0,2.0,46
5090755,1,M,N,N,0,148500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,43.0,10.0,12
5090756,1,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,42.0,11.0,9
5090757,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,47.0,20.0,30
5090758,0,M,N,Y,0,90000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,10
5090759,1,F,N,Y,0,81000.0,State servant,NO GED,Widow,House / apartment,Medicine staff,1.0,60.0,21.0,41
5090760,1,F,N,Y,0,67500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,35.0,4.0,43
5090761,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,48.0,12.0,9
5090763,1,F,N,Y,0,54000.0,Working,Higher education,Married,House / apartment,Managers,2.0,42.0,1.0,52
5090764,1,F,N,Y,1,112500.0,State servant,NO GED,Married,House / apartment,Core staff,3.0,34.0,13.0,34
5090765,1,F,N,Y,2,292500.0,Working,Higher education,Married,House / apartment,Core staff,4.0,35.0,12.0,5
5090766,1,F,N,Y,2,164250.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,4.0,39.0,8.0,21
5090767,1,F,N,N,1,108000.0,Working,NO GED,Widow,House / apartment,Sales staff,2.0,34.0,10.0,33
5090768,0,F,N,N,1,108000.0,Working,NO GED,Widow,House / apartment,Sales staff,2.0,34.0,10.0,3
5090769,1,F,N,N,0,360000.0,Commercial associate,NO GED,Married,House / apartment,Managers,2.0,51.0,5.0,27
5090771,1,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,28.0,1.0,35
5090772,1,F,N,N,1,202500.0,Working,NO GED,Married,House / apartment,Sales staff,3.0,32.0,9.0,8
5090773,1,F,N,N,1,202500.0,Working,NO GED,Married,House / apartment,Sales staff,3.0,32.0,9.0,45
5090774,1,M,Y,Y,2,225000.0,Working,NO GED,Widow,Municipal apartment,Drivers,3.0,42.0,7.0,48
5090776,1,F,N,Y,0,157500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,62.0,0.0,40
5090777,1,F,Y,Y,2,1125000.0,Commercial associate,Higher education,Married,House / apartment,Managers,4.0,39.0,7.0,18
5090778,1,F,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,Sales staff,1.0,45.0,4.0,45
5090779,1,F,N,Y,0,126000.0,Working,NO GED,Separated,House / apartment,Cleaning staff,1.0,59.0,4.0,30
5090780,1,F,N,N,1,202500.0,Working,NO GED,Married,House / apartment,Managers,3.0,33.0,9.0,15
5090781,1,F,N,Y,0,69372.0,Working,NO GED,Married,House / apartment,Laborers,2.0,43.0,1.0,22
5090783,1,F,N,Y,0,157500.0,Commercial associate,NO GED,Married,House / apartment,Security staff,2.0,45.0,3.0,53
5090784,1,M,N,Y,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,55.0,7.0,41
5090788,1,F,Y,Y,1,225000.0,Commercial associate,NO GED,Separated,House / apartment,Managers,2.0,30.0,4.0,30
5090790,1,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,Medicine staff,2.0,42.0,19.0,53
5090791,1,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,Medicine staff,2.0,42.0,19.0,12
5090793,0,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,Core staff,2.0,38.0,10.0,2
5090794,1,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,Core staff,2.0,38.0,10.0,12
5090795,1,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,not_specified,2.0,50.0,2.0,41
5090796,1,F,N,Y,0,225000.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,2
5090797,1,F,N,Y,0,225000.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,12
5090798,1,F,N,Y,0,202500.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,64.0,0.0,24
5090799,1,M,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,Managers,2.0,58.0,5.0,18
5090801,0,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Accountants,2.0,51.0,11.0,34
5090803,1,F,N,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,46.0,18.0,17
5090805,0,F,N,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,46.0,18.0,4
5090806,1,F,N,Y,0,202500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,23
5090808,1,F,Y,Y,0,243000.0,Commercial associate,Higher education,Married,House / apartment,not_specified,2.0,36.0,1.0,33
5090809,1,F,N,Y,0,148500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,38
5090810,1,F,N,Y,0,148500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,41
5090811,1,F,N,Y,0,225000.0,Working,NO GED,Widow,House / apartment,Medicine staff,1.0,52.0,8.0,31
5090812,1,M,N,Y,1,126000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,37.0,5.0,8
5090814,1,M,N,Y,1,126000.0,Working,NO GED,Married,House / apartment,Drivers,3.0,37.0,5.0,13
5090816,1,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,Core staff,2.0,33.0,12.0,16
5090817,1,F,N,Y,0,612000.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,34.0,10.0,9
5090818,1,F,N,Y,0,612000.0,State servant,NO GED,Married,House / apartment,Accountants,2.0,34.0,10.0,56
5090820,1,F,Y,Y,1,157500.0,Working,NO GED,Married,House / apartment,Managers,3.0,43.0,6.0,59
5090824,1,M,Y,Y,0,225000.0,Commercial associate,NO GED,Single / not married,House / apartment,Drivers,1.0,49.0,5.0,0
5090826,0,M,Y,Y,0,135000.0,Commercial associate,NO GED,Married,House / apartment,Drivers,2.0,48.0,4.0,1
5090827,1,M,Y,Y,0,135000.0,Commercial associate,NO GED,Married,House / apartment,Drivers,2.0,48.0,4.0,8
5090828,1,F,N,Y,0,63000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,49
5090829,1,F,Y,Y,0,450000.0,Commercial associate,NO GED,Married,House / apartment,Managers,2.0,54.0,8.0,35
5090830,1,F,Y,Y,0,450000.0,Commercial associate,NO GED,Married,House / apartment,Managers,2.0,54.0,8.0,26
5090831,1,F,Y,Y,0,450000.0,Commercial associate,NO GED,Married,House / apartment,Managers,2.0,54.0,8.0,30
5090832,1,F,N,Y,1,90000.0,Working,NO GED,Single / not married,House / apartment,Sales staff,2.0,38.0,3.0,57
5090835,1,F,N,Y,0,225000.0,Working,NO GED,Widow,House / apartment,Laborers,1.0,43.0,0.0,24
5090836,1,F,N,Y,0,292500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,40.0,0.0,54
5090837,1,F,N,Y,0,153000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,57.0,0.0,51
5090838,1,F,N,Y,0,135000.0,Working,NO GED,Married,House / apartment,Medicine staff,2.0,53.0,0.0,4
5090839,1,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,Laborers,4.0,40.0,5.0,51
5090840,1,F,Y,Y,0,144000.0,Working,NO GED,Married,House / apartment,Cooking staff,2.0,60.0,16.0,52
5090842,1,F,Y,Y,0,144000.0,Working,NO GED,Married,House / apartment,Cooking staff,2.0,60.0,16.0,16
5090843,1,F,Y,Y,0,144000.0,Working,NO GED,Married,House / apartment,Cooking staff,2.0,60.0,16.0,32
5090845,0,F,N,Y,0,72000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,58.0,0.0,8
5090846,1,F,N,Y,1,135000.0,Commercial associate,NO GED,Separated,House / apartment,Cooking staff,2.0,29.0,3.0,6
5090847,1,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,Accountants,2.0,31.0,6.0,42
5090849,1,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,57.0,18.0,47
5090851,1,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,57.0,18.0,13
5090852,1,F,N,Y,0,144000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,52.0,0.0,22
5090855,1,M,N,Y,0,135000.0,Working,NO GED,Married,House / apartment,Security staff,2.0,57.0,1.0,23
5090856,1,F,N,Y,0,202500.0,Working,NO GED,Married,House / apartment,Accountants,2.0,48.0,5.0,14
5090857,1,M,Y,Y,1,180000.0,Commercial associate,NO GED,Married,House / apartment,Drivers,3.0,46.0,4.0,49
5090858,1,M,Y,Y,1,180000.0,Commercial associate,NO GED,Married,House / apartment,Drivers,3.0,46.0,4.0,50
5090859,1,M,Y,Y,0,135000.0,Working,NO GED,Married,House / apartment,Managers,2.0,46.0,5.0,7
5090860,1,F,N,Y,0,94500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,66.0,0.0,5
5090861,1,F,Y,Y,0,202500.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,54.0,6.0,30
5090865,1,M,N,N,0,405000.0,Working,NO GED,Single / not married,House / apartment,Sales staff,1.0,39.0,5.0,21
5090866,1,F,N,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,3.0,49.0,11.0,14
5090869,1,M,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,58.0,3.0,43
5090871,1,F,N,N,2,225000.0,Working,NO GED,Married,House / apartment,Medicine staff,4.0,39.0,3.0,10
5090872,1,F,N,N,0,135000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,8.0,51
5090875,1,F,N,N,0,112500.0,Commercial associate,NO GED,Married,House / apartment,Accountants,2.0,39.0,3.0,52
5090877,1,F,N,N,0,112500.0,Commercial associate,NO GED,Married,House / apartment,Accountants,2.0,39.0,3.0,52
5090878,1,F,Y,Y,0,337500.0,Working,Higher education,Married,Office apartment,Drivers,2.0,39.0,8.0,19
5090879,1,F,Y,Y,0,337500.0,Working,Higher education,Married,Office apartment,Drivers,2.0,39.0,8.0,40
5090882,1,F,N,N,2,171000.0,Working,NO GED,Married,House / apartment,Core staff,4.0,40.0,3.0,57
5090883,1,F,N,N,0,135000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,44.0,15.0,11
5090884,1,M,Y,N,0,382500.0,State servant,Higher education,Married,Office apartment,not_specified,2.0,33.0,11.0,54
5090886,1,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,Sales staff,2.0,29.0,4.0,41
5090887,1,F,Y,Y,1,157500.0,Working,NO GED,Married,House / apartment,Managers,3.0,34.0,16.0,20
5090888,1,F,N,Y,0,135000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,15
5090889,1,F,N,Y,0,99000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,61.0,0.0,5
5090890,1,M,Y,Y,0,216000.0,Pensioner,Higher education,Married,House / apartment,not_specified,2.0,54.0,0.0,13
5090891,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,63.0,0.0,21
5090893,1,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,Laborers,2.0,33.0,13.0,50
5090894,0,F,Y,Y,2,90000.0,Working,Higher education,Married,House / apartment,Accountants,4.0,36.0,12.0,8
5090895,1,F,N,Y,0,81000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,31.0,1.0,24
5090896,1,F,N,N,0,117000.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,60.0,0.0,28
5090897,1,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,Sales staff,2.0,36.0,9.0,38
5090898,1,F,Y,N,2,121500.0,Commercial associate,NO GED,Married,House / apartment,Laborers,4.0,30.0,7.0,27
5090900,1,F,Y,N,0,54000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,63.0,0.0,25
5090901,1,F,N,N,0,112500.0,Working,NO GED,Married,With parents,not_specified,2.0,54.0,3.0,48
5090902,1,F,N,N,0,112500.0,Working,NO GED,Married,With parents,not_specified,2.0,54.0,3.0,14
5090903,1,F,N,N,0,90000.0,Working,NO GED,Married,Municipal apartment,Laborers,2.0,52.0,1.0,37
5090904,1,F,N,N,1,90000.0,Working,NO GED,Married,Municipal apartment,Sales staff,3.0,43.0,3.0,28
5090905,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,not_specified,1.0,65.0,0.0,35
5090906,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,not_specified,1.0,65.0,0.0,29
5090907,1,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,not_specified,1.0,65.0,0.0,37
5090908,1,M,Y,Y,2,360000.0,Commercial associate,Higher education,Married,House / apartment,Managers,4.0,41.0,5.0,18
5090909,1,F,N,Y,0,103500.0,Commercial associate,NO GED,Married,House / apartment,Core staff,2.0,37.0,3.0,43
5090910,1,F,Y,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,54.0,0.0,11
5090912,1,F,Y,Y,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,63.0,0.0,54
5090913,0,F,N,Y,0,202500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,4
5090915,1,F,Y,N,0,135000.0,Working,NO GED,Married,House / apartment,Security staff,2.0,47.0,5.0,44
5090918,1,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,Laborers,2.0,33.0,13.0,19
5090919,1,F,N,N,1,193500.0,Working,NO GED,Married,House / apartment,Laborers,3.0,42.0,13.0,45
5090921,0,F,N,N,0,76500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,39.0,8.0,41
